Description and notes:,,,,,,,,
Session Start Time:,Thu Jun 6 11:47:57 2024,,,,,,,
Duration (seconds):,1533,,,,,,,
,[Note: All data except Raw IBI applies to the time offset.  Raw IBI is included for researchers.],,,,,,,
,,,,,,,,
,Low %,Medium %,High %,,,,,
,96,4,0,,,,,
Time Offset,HeartRate,Zone Score,Accum. Score,Coherence,Achievement,Artifact,EP,Raw IBI
0:01:17,68.8231,0,0,0.8,8.3,,1.15,778
0:01:18,66.9792,0,0,0.8,8.3,,1.15,601
0:01:18,67.5371,0,0,0.8,8.3,,1.15,792
0:01:18,67.8119,0,0,0.8,8.3,,1.15,863
0:01:19,66.726,0,0,0.5,8.8,,0.64,743
0:01:19,66.9792,0,0,0.5,8.8,,0.64,842
0:01:19,67.9194,0,0,0.5,8.8,,0.64,743
0:01:19,69.1563,0,0,0.5,8.8,,0.64,962
0:01:20,71.2251,0,0,0.5,8.8,,0.64,764
0:01:20,75.339,0,0,0.5,8.8,,0.64,573
0:01:20,78.1454,0,0,0.5,8.8,,0.64,800
0:01:21,80.0213,0,0,0.5,8.8,,0.64,665
0:01:21,80.1925,0,0,0.5,8.8,,0.64,715
0:01:21,78.6782,0,0,0.5,8.8,,0.64,849
0:01:22,74.9064,0,0,0.3,9.2,,0.41,764
0:01:22,74.239,0,0,0.3,9.2,,0.41,948
0:01:22,75.2068,0,0,0.3,9.2,,0.41,849
0:01:23,75.1315,0,0,0.3,9.2,,0.41,757
0:01:23,76.5501,0,0,0.3,9.2,,0.41,778
0:01:23,79.1766,0,0,0.3,9.2,,0.41,651
0:01:24,79.8722,0,0,0.3,9.2,,0.41,679
0:01:24,80.0641,0,0,0.3,9.2,,0.41,899
0:01:24,83.1486,0,0,0.3,9.2,,0.41,764
0:01:25,85.4701,0,0,0.3,9.2,,0.41,637
0:01:25,89.0208,0,0,0.3,9.5,,0.32,814
0:01:25,91.2686,0,0,0.3,9.5,,0.32,637
0:01:26,92.081,0,0,0.3,9.5,,0.32,814
0:01:26,87.2347,0,0,0.3,9.5,,0.32,722
0:01:26,82.9876,0,0,0.3,9.5,,0.32,771
0:01:27,79.1975,0,0,0.3,9.5,,0.32,778
0:01:27,74.5898,0,0,0.3,9.5,,0.32,785
0:01:27,69.9953,0,0,0.3,9.5,,0.32,792
0:01:28,69.6379,0,0,0.3,9.5,,0.32,814
0:01:28,69.4605,0,0,0.3,9.5,,0.32,792
0:01:28,69.0767,0,0,0.2,9.6,,0.17,743
0:01:29,70.6547,0,0,0.2,9.6,,0.17,984
0:01:29,73.3855,0,0,0.2,9.6,,0.17,722
0:01:29,74.2758,0,0,0.2,9.6,,0.17,750
0:01:30,74.184,0,0,0.2,9.6,,0.17,877
0:01:30,73.5114,0,0,0.2,9.6,,0.17,722
0:01:30,74.5527,0,0,0.2,9.6,,0.17,856
0:01:31,75.5668,0,0,0.2,9.6,,0.17,658
0:01:31,76.8049,0,0,0.2,9.6,,0.17,885
0:01:31,78.1861,0,0,0.2,9.6,,0.17,658
0:01:32,79.4492,0,0,0.1,9.7,,0.1,955
0:01:32,78.1047,0,0,0.1,9.7,,0.1,679
0:01:32,76.5306,0,0,0.1,9.7,,0.1,934
0:01:33,73.0282,0,0,0.1,9.7,,0.1,764
0:01:33,70.9723,0,0,0.1,9.7,,0.1,750
0:01:33,70.1262,0,0,0.1,9.7,,0.1,771
0:01:34,70.2247,0,0,0.1,9.7,,0.1,991
0:01:34,70.3895,0,0,0.1,9.7,,0.1,778
0:01:34,72.4813,0,0,0.1,9.7,,0.1,764
0:01:35,73.692,0,0,0.1,9.7,,0.1,1026
0:01:35,74.4417,0,0,0.1,9.8,,0.1,821
0:01:35,73.9098,0,0,0.1,9.8,,0.1,828
0:01:35,75.4907,0,0,0.1,9.8,,0.1,644
0:01:36,78.1047,0,0,0.1,9.8,,0.1,637
0:01:36,81.1688,0,0,0.1,9.8,,0.1,743
0:01:36,83.0335,0,0,0.1,9.8,,0.1,778
0:01:37,85.3242,0,0,0.1,9.8,,0.1,608
0:01:37,81.6104,0,0,0.1,9.8,,0.1,658
0:01:37,77.7403,0,0,0.1,9.8,,0.1,651
0:01:38,74.1473,0,0,0.1,9.8,,0.1,814
0:01:38,71.9942,0,0,0.2,10,,0.17,587
0:01:38,70.34,0,0,0.2,10,,0.17,700
0:01:39,71.5308,0,0,0.2,10,,0.17,686
0:01:39,72.3938,0,0,0.2,10,,0.17,807
0:01:39,73.278,0,0,0.2,10,,0.17,573
0:01:40,73.7826,0,0,0.2,10,,0.17,757
0:01:40,74.2942,0,0,0.2,10,,0.17,828
0:01:40,76.5697,0,0,0.2,10,,0.17,814
0:01:41,79.9787,0,0,0.2,10,,0.17,821
0:01:41,80.0854,0,0,0.2,10,,0.17,828
0:01:41,80.6018,0,0,0.3,10.2,,0.29,708
0:01:42,83.2408,0,0,0.3,10.2,,0.29,757
0:01:42,84.5547,0,0,0.3,10.2,,0.29,906
0:01:42,84.0336,0,0,0.3,10.2,,0.29,651
0:01:43,84.5309,0,0,0.3,10.2,,0.29,977
0:01:43,83.7054,0,0,0.3,10.2,,0.29,842
0:01:43,81.9224,0,0,0.3,10.2,,0.29,750
0:01:44,79.7448,0,0,0.3,10.2,,0.29,800
0:01:44,78.0234,0,0,0.3,10.2,,0.29,743
0:01:44,79.0722,0,0,0.3,10.2,,0.29,729
0:01:45,81.5883,0,0,0.4,10.6,,0.47,991
0:01:45,82.4176,0,0,0.4,10.6,,0.47,807
0:01:45,82.3497,0,0,0.4,10.6,,0.47,644
0:01:46,82.4176,0,0,0.4,10.6,,0.47,644
0:01:46,81.6549,0,0,0.4,10.6,,0.47,778
0:01:46,80.2139,0,0,0.4,10.6,,0.47,608
0:01:47,79.3861,0,0,0.4,10.6,,0.47,828
0:01:47,78.5546,0,0,0.4,10.6,,0.47,679
0:01:47,77.6598,0,0,0.4,10.6,,0.47,665
0:01:48,76.746,0,0,0.4,10.6,,0.47,863
0:01:48,76.297,0,0,0.6,11.2,,0.86,792
0:01:48,76.0649,0,0,0.6,11.2,,0.86,828
0:01:49,77.2599,0,0,0.6,11.2,,0.86,693
0:01:49,79.1766,0,0,0.6,11.2,,0.86,665
0:01:49,80.2998,0,0,0.6,11.2,,0.86,693
0:01:50,80.7972,0,0,0.6,11.2,,0.86,771
0:01:50,80.5153,0,0,0.6,11.2,,0.86,743
0:01:50,78.7402,0,0,0.6,11.2,,0.86,849
0:01:51,76.5111,0,0,0.6,11.2,,0.86,743
0:01:51,75.5097,0,0,0.6,11.2,,0.86,941
0:01:51,75.0751,0,0,0.9,12.1,,1.34,1019
0:01:51,75.3201,0,0,0.9,12.1,,1.34,920
0:01:52,75.5097,0,0,0.9,12.1,,1.34,807
0:01:52,75.4907,0,0,0.9,12.1,,1.34,658
0:01:52,75.0751,0,0,0.9,12.1,,1.34,658
0:01:53,74.4786,0,0,0.9,12.1,,1.34,785
0:01:53,71.2589,0,0,0.9,12.1,,1.34,665
0:01:53,69.9138,0,0,0.9,12.1,,1.34,863
0:01:54,69.4284,0,0,0.9,12.1,,1.34,743
0:01:54,68.8705,0,0,0.9,12.1,,1.34,800
0:01:54,68.2749,0,0,1.1,13.1,,1.91,686
0:01:55,70.4556,0,0,1.1,13.1,,1.91,842
0:01:55,71.599,0,0,1.1,13.1,,1.91,722
0:01:55,72.1848,0,0,1.1,13.1,,1.91,863
0:01:56,72.4113,0,0,1.1,13.1,,1.91,856
0:01:56,72.9395,0,0,1.1,13.1,,1.91,927
0:01:56,73.0816,0,0,1.1,13.1,,1.91,842
0:01:57,73.0282,0,0,1.1,13.1,,1.91,736
0:01:57,72.2892,0,0,1.1,13.1,,1.91,828
0:01:57,71.8219,0,0,1.1,13.1,,1.91,1139
0:01:58,71.242,0,0,0.9,14,,1.34,849
0:01:58,71.2589,0,0,0.9,14,,1.34,1175
0:01:58,71.582,0,0,0.9,14,,1.34,842
0:01:59,72.7096,0,0,0.9,14,,1.34,722
0:01:59,74.3494,0,0,0.9,14,,1.34,792
